treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
0.00,49.00,14.00,0.00,0.00,0.00,0.00,23707.13,19267.45,20890.62
0.00,45.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,24386.92
0.00,34.00,16.00,0.00,0.00,1.00,0.00,16869.29,15826.45,25564.67
0.00,42.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,31.00,12.00,1.00,0.00,0.00,0.00,3873.47,0.00,24360.32
0.00,52.00,18.00,0.00,0.00,0.00,0.00,6269.65,0.00,0.00
0.00,50.00,17.00,0.00,0.00,0.00,0.00,11109.04,15172.98,15386.09
0.00,45.00,11.00,0.00,0.00,1.00,1.00,21455.93,22642.21,17338.17
0.00,33.00,13.00,0.00,0.00,1.00,0.00,7394.27,2361.44,0.00
0.00,51.00,18.00,0.00,0.00,1.00,0.00,22666.76,25243.55,23028.89
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
0.00,26.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,6717.75
0.00,48.00,4.00,0.00,1.00,1.00,1.00,18791.33,18399.15,25564.67
0.00,25.00,12.00,0.00,1.00,1.00,0.00,17678.46,18334.69,25564.67
0.00,20.00,12.00,0.00,0.00,0.00,0.00,1126.58,1036.60,2382.10
0.00,31.00,12.00,0.00,0.00,1.00,0.00,25789.83,25243.55,25564.67
0.00,22.00,15.00,0.00,0.00,0.00,0.00,1359.73,0.00,0.00
0.00,16.00,10.00,0.00,1.00,0.00,1.00,0.00,712.55,6233.05
0.00,47.00,16.00,0.00,0.00,1.00,0.00,19906.15,1588.02,9764.82
0.00,19.00,13.00,0.00,0.00,0.00,0.00,0.00,2544.05,6170.99
0.00,31.00,17.00,0.00,0.00,1.00,0.00,0.00,1618.45,0.00
0.00,48.00,12.00,0.00,0.00,1.00,0.00,24008.86,23120.23,25564.67
0.00,35.00,12.00,0.00,0.00,1.00,0.00,21785.09,22951.94,25509.99
0.00,38.00,14.00,0.00,0.00,0.00,0.00,8440.52,0.00,5990.70
0.00,26.00,12.00,0.00,1.00,1.00,0.00,18450.42,21165.19,24095.81
0.00,52.00,12.00,0.00,0.00,1.00,0.00,19306.62,21931.45,1938.78
0.00,38.00,14.00,0.00,0.00,1.00,0.00,18681.61,18476.13,17237.68
0.00,23.00,14.00,0.00,0.00,1.00,0.00,16843.82,23256.29,25564.67
0.00,40.00,8.00,0.00,0.00,1.00,1.00,13117.29,12535.84,7073.88
0.00,51.00,9.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,39.00,10.00,0.00,0.00,1.00,1.00,22067.22,19906.60,25564.67
0.00,49.00,5.00,0.00,1.00,1.00,1.00,9208.55,5225.95,14771.35
0.00,18.00,11.00,0.00,1.00,0.00,1.00,3503.17,1324.84,14264.49
0.00,38.00,16.00,0.00,0.00,1.00,0.00,16116.93,19351.60,19019.82
0.00,37.00,16.00,0.00,0.00,1.00,0.00,25556.68,25243.55,25564.67
0.00,30.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,18.00,11.00,0.00,0.00,0.00,1.00,1402.84,5356.65,0.00
0.00,37.00,8.00,0.00,0.00,0.00,1.00,25862.32,25243.55,25564.67
0.00,36.00,18.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,23.00,9.00,0.00,1.00,1.00,1.00,8430.73,8733.19,18963.67
0.00,23.00,13.00,0.00,0.00,1.00,0.00,13236.81,14394.19,280.77
0.00,27.00,12.00,0.00,1.00,1.00,0.00,24563.33,24790.60,25564.67
0.00,24.00,12.00,0.00,0.00,0.00,0.00,0.00,6126.48,25564.67
0.00,44.00,14.00,0.00,0.00,1.00,0.00,18758.02,19530.63,23747.07
0.00,16.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,11139.10
0.00,33.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,52.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,3102.63,7041.37
0.00,36.00,14.00,0.00,0.00,1.00,0.00,9602.37,20354.18,25564.67
0.00,20.00,13.00,1.00,0.00,0.00,0.00,5094.09,4388.08,25564.67
0.00,32.00,9.00,0.00,0.00,1.00,1.00,20348.95,22876.74,25564.67
0.00,21.00,12.00,0.00,1.00,1.00,0.00,13125.13,11826.87,14922.08
0.00,50.00,8.00,0.00,1.00,0.00,1.00,22833.30,23981.37,23241.68
0.00,20.00,12.00,0.00,1.00,0.00,0.00,3317.04,4346.90,0.00
0.00,27.00,12.00,0.00,1.00,1.00,0.00,12899.81,4388.08,7596.99
0.00,36.00,12.00,0.00,0.00,1.00,0.00,12255.21,2637.15,0.00
0.00,50.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,41.00,15.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,23.00,12.00,0.00,0.00,1.00,0.00,12292.44,6966.15,25564.67
0.00,21.00,9.00,0.00,0.00,1.00,1.00,17500.17,14609.03,9045.16
0.00,29.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,46.00,8.00,0.00,1.00,1.00,1.00,23985.34,21399.73,19275.47
0.00,18.00,11.00,0.00,1.00,0.00,1.00,3912.66,5958.19,1622.54
0.00,27.00,16.00,0.00,0.00,0.00,0.00,12711.72,15951.77,16526.89
0.00,37.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,35.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,17.00,0.00,0.00,1.00,0.00,0.00,23331.48,25564.67
0.00,36.00,13.00,0.00,0.00,1.00,0.00,22171.06,22939.40,24645.52
0.00,21.00,12.00,0.00,0.00,0.00,0.00,7313.94,4629.77,12962.62
0.00,29.00,9.00,0.00,1.00,1.00,1.00,20638.92,23027.13,25564.67
0.00,55.00,11.00,0.00,0.00,1.00,1.00,12190.56,13099.79,17521.40
0.00,19.00,12.00,0.00,0.00,0.00,0.00,452.59,2377.55,21236.41
0.00,17.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,8458.51
0.00,52.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,26.00,16.00,0.00,0.00,1.00,0.00,14874.75,17142.34,25564.67
0.00,20.00,12.00,0.00,0.00,1.00,0.00,3215.16,11490.29,9900.77
0.00,26.00,16.00,0.00,0.00,1.00,0.00,4233.98,0.00,0.00
0.00,20.00,14.00,0.00,0.00,0.00,0.00,146.95,2866.31,5792.69
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,17.00,0.00,0.00,1.00,0.00,24686.76,22593.87,25564.67
0.00,33.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,26.00,12.00,0.00,0.00,0.00,0.00,11751.68,3886.79,0.00
0.00,23.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,55.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
0.00,41.00,8.00,0.00,0.00,1.00,1.00,16224.69,16931.08,18412.47
0.00,33.00,13.00,0.00,0.00,1.00,0.00,20299.96,22278.77,24342.59
0.00,33.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,27.00,16.00,0.00,0.00,1.00,0.00,21885.01,22137.34,0.00
0.00,28.00,12.00,1.00,0.00,0.00,0.00,16722.34,4253.81,7314.75
0.00,42.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,223.36,0.00,12395.17
0.00,52.00,13.00,0.00,0.00,1.00,0.00,5877.80,6031.60,3104.70
0.00,25.00,14.00,0.00,0.00,0.00,0.00,2210.05,9939.87,5902.04
0.00,36.00,12.00,0.00,1.00,1.00,0.00,13127.09,14306.47,12674.46
0.00,24.00,14.00,1.00,0.00,0.00,0.00,7029.85,4398.82,852.65
0.00,21.00,12.00,1.00,0.00,1.00,0.00,14584.78,15199.84,3620.43
0.00,34.00,18.00,0.00,0.00,1.00,0.00,7911.52,18993.53,1232.42
0.00,45.00,12.00,0.00,0.00,1.00,0.00,9490.69,17965.89,25564.67
0.00,28.00,7.00,0.00,1.00,1.00,1.00,18140.85,19353.39,14557.08
0.00,43.00,16.00,0.00,1.00,1.00,0.00,0.00,463.69,542.33
0.00,31.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,10.00,0.00,0.00,0.00,1.00,905.18,3645.10,14508.32
0.00,51.00,8.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,54.00,12.00,0.00,0.00,1.00,0.00,19982.56,19960.31,17206.65
0.00,52.00,12.00,0.00,0.00,0.00,0.00,12323.79,11905.65,11836.59
0.00,45.00,10.00,0.00,0.00,1.00,1.00,13867.69,9375.92,10042.63
0.00,49.00,11.00,0.00,1.00,1.00,1.00,17964.52,18563.85,17548.00
0.00,21.00,12.00,0.00,0.00,0.00,0.00,3616.81,5474.81,1579.69
0.00,44.00,11.00,0.00,1.00,1.00,1.00,22067.22,14229.48,25564.67
0.00,36.00,13.00,0.00,1.00,1.00,0.00,25862.32,25243.55,19250.34
0.00,36.00,14.00,0.00,1.00,1.00,0.00,24175.39,12360.39,25564.67
0.00,30.00,12.00,0.00,0.00,1.00,0.00,12547.14,25243.55,25564.67
0.00,42.00,12.00,0.00,0.00,0.00,0.00,14937.45,16547.95,25019.39
0.00,48.00,16.00,0.00,0.00,1.00,0.00,18005.66,16587.34,19204.53
0.00,20.00,12.00,0.00,0.00,0.00,0.00,9902.13,6049.50,22652.07
0.00,41.00,10.00,0.00,0.00,1.00,1.00,17527.60,14915.18,19433.58
0.00,19.00,12.00,0.00,0.00,0.00,0.00,7889.97,11409.73,3856.87
0.00,42.00,1.00,0.00,1.00,1.00,1.00,25862.32,23947.35,25564.67
0.00,26.00,14.00,0.00,1.00,1.00,0.00,15715.28,15312.63,17917.43
0.00,21.00,14.00,0.00,1.00,1.00,0.00,826.81,5143.60,0.00
0.00,45.00,16.00,0.00,0.00,0.00,0.00,25862.32,17792.23,24416.48
0.00,27.00,15.00,0.00,0.00,0.00,0.00,3307.24,18028.55,23572.69
0.00,28.00,16.00,0.00,0.00,0.00,0.00,16628.30,24740.47,21740.31
0.00,38.00,12.00,0.00,0.00,1.00,0.00,19739.61,20857.26,21642.78
0.00,29.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,32.00,14.00,0.00,0.00,0.00,0.00,24816.07,24090.58,20540.40
0.00,55.00,3.00,0.00,0.00,0.00,1.00,16967.25,15939.24,11439.08
0.00,25.00,12.00,0.00,0.00,1.00,0.00,14884.55,15133.60,25077.02
0.00,52.00,8.00,0.00,0.00,0.00,1.00,12133.74,12306.68,13609.86
0.00,34.00,14.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25564.67
0.00,30.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,20.00,13.00,0.00,0.00,0.00,0.00,3424.80,5179.40,9272.73
0.00,42.00,7.00,0.00,0.00,1.00,1.00,21357.97,22611.77,13767.98
0.00,27.00,12.00,0.00,0.00,1.00,0.00,4043.93,3231.53,7240.86
0.00,37.00,12.00,0.00,1.00,1.00,0.00,0.00,9868.26,14766.92
0.00,21.00,12.00,0.00,1.00,1.00,0.00,10654.49,10151.13,19200.10
0.00,26.00,11.00,0.00,0.00,1.00,1.00,10795.56,15316.21,13277.37
0.00,20.00,11.00,0.00,0.00,1.00,1.00,90.13,2719.50,5284.35
0.00,36.00,12.00,0.00,1.00,1.00,0.00,18336.78,1215.63,22957.96
0.00,32.00,13.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,18.00,12.00,0.00,0.00,0.00,0.00,7121.94,6155.13,1124.55
0.00,29.00,18.00,0.00,0.00,0.00,0.00,3659.91,5646.68,17233.25
0.00,34.00,17.00,0.00,0.00,1.00,0.00,20601.69,20801.76,5172.04
0.00,22.00,12.00,0.00,0.00,1.00,0.00,9022.42,0.00,3342.62
0.00,28.00,12.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
0.00,26.00,13.00,0.00,0.00,1.00,0.00,25693.82,25243.55,25564.67
0.00,22.00,12.00,0.00,0.00,1.00,0.00,10162.72,10256.76,5015.40
0.00,25.00,11.00,0.00,1.00,0.00,1.00,15070.68,7553.37,9838.70
0.00,35.00,12.00,0.00,0.00,1.00,0.00,19710.22,16037.71,15199.90
0.00,52.00,6.00,0.00,1.00,1.00,1.00,9641.55,7299.15,6818.23
0.00,46.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,27.00,13.00,0.00,0.00,0.00,0.00,16406.90,3426.68,5344.94
0.00,33.00,18.00,0.00,0.00,1.00,0.00,15672.18,18572.81,20261.11
0.00,33.00,12.00,0.00,1.00,1.00,0.00,21644.02,25243.55,25564.67
0.00,25.00,13.00,0.00,0.00,1.00,0.00,13779.52,12310.26,13846.30
0.00,31.00,16.00,0.00,0.00,1.00,0.00,25470.47,25243.55,25564.67
0.00,34.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,24460.81
0.00,38.00,11.00,0.00,0.00,1.00,1.00,15031.49,12161.66,24286.44
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,0.00
0.00,27.00,15.00,0.00,0.00,1.00,0.00,16551.89,2506.45,25564.67
0.00,43.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,20.00,12.00,0.00,0.00,0.00,0.00,2838.98,1738.40,0.00
0.00,31.00,18.00,0.00,0.00,1.00,0.00,22860.73,22780.06,25564.67
0.00,18.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,1160.02
0.00,50.00,6.00,0.00,1.00,1.00,1.00,15873.98,18927.29,17515.49
0.00,41.00,4.00,0.00,1.00,1.00,1.00,8213.25,8434.21,11433.17
0.00,45.00,2.00,0.00,1.00,1.00,1.00,14933.53,17559.48,16853.47
0.00,53.00,2.00,0.00,1.00,1.00,1.00,7795.92,9784.11,443.32
0.00,41.00,12.00,0.00,1.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,27.00,11.00,0.00,1.00,1.00,1.00,20360.70,20225.27,19644.90
0.00,42.00,18.00,0.00,0.00,1.00,0.00,15993.49,155.76,17171.18
0.00,20.00,12.00,0.00,0.00,1.00,0.00,6212.84,8620.40,14888.10
0.00,47.00,12.00,0.00,0.00,0.00,0.00,22776.48,23129.18,21896.95
0.00,55.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,27.00,16.00,0.00,0.00,1.00,0.00,12145.49,17507.56,20553.70
0.00,30.00,12.00,0.00,0.00,0.00,0.00,25862.32,25243.55,25504.08
0.00,32.00,18.00,0.00,0.00,1.00,0.00,25860.36,25243.55,25564.67
0.00,44.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,25.00,14.00,0.00,0.00,1.00,0.00,19968.85,20744.47,13340.92
0.00,34.00,12.00,0.00,0.00,1.00,0.00,25168.74,18841.35,23600.77
0.00,32.00,18.00,0.00,0.00,1.00,0.00,18111.46,19013.23,21827.50
0.00,27.00,16.00,0.00,0.00,1.00,0.00,19124.40,20450.85,25564.67
0.00,31.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,29.00,11.00,0.00,0.00,1.00,1.00,2766.49,8196.10,13101.52
0.00,28.00,10.00,0.00,1.00,1.00,1.00,24706.35,25243.55,25564.67
0.00,43.00,10.00,0.00,0.00,0.00,1.00,25862.32,25243.55,3258.39
0.00,20.00,14.00,0.00,0.00,0.00,0.00,1477.29,4031.81,0.00
0.00,50.00,18.00,0.00,0.00,1.00,0.00,25862.32,0.00,0.00
0.00,32.00,13.00,0.00,0.00,1.00,0.00,18070.32,22004.85,3270.21
0.00,22.00,12.00,0.00,0.00,0.00,0.00,25862.32,13740.73,25564.67
0.00,51.00,12.00,0.00,0.00,1.00,0.00,25862.32,13354.02,0.00
0.00,45.00,8.00,0.00,0.00,1.00,1.00,25862.32,21310.21,19505.99
0.00,23.00,17.00,0.00,0.00,1.00,0.00,5213.61,9476.18,19915.32
0.00,28.00,16.00,0.00,0.00,1.00,0.00,6385.25,5231.32,25564.67
0.00,32.00,12.00,0.00,0.00,1.00,0.00,3418.92,6174.82,0.00
0.00,30.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,38.00,10.00,0.00,0.00,1.00,1.00,16593.03,17595.29,17168.23
0.00,32.00,10.00,0.00,0.00,1.00,1.00,4106.62,19729.35,25564.67
0.00,47.00,5.00,0.00,1.00,1.00,1.00,12568.70,5331.58,10016.03
0.00,32.00,11.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
0.00,41.00,3.00,0.00,1.00,1.00,1.00,10562.41,12621.77,5263.66
0.00,25.00,12.00,0.00,0.00,0.00,0.00,18125.18,15765.58,9617.05
0.00,27.00,16.00,0.00,0.00,1.00,0.00,10188.19,9667.74,14741.80
0.00,32.00,16.00,0.00,0.00,1.00,0.00,25274.54,24731.52,25564.67
0.00,31.00,17.00,0.00,0.00,1.00,0.00,23187.92,22706.66,22878.16
0.00,55.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,26.00,12.00,0.00,1.00,1.00,0.00,9136.06,13592.13,16995.33
0.00,33.00,12.00,0.00,1.00,1.00,0.00,23963.79,13712.08,23973.16
0.00,18.00,12.00,0.00,0.00,0.00,0.00,879.71,5952.82,0.00
0.00,28.00,12.00,0.00,1.00,1.00,0.00,25862.32,19618.35,25564.67
0.00,34.00,13.00,0.00,0.00,1.00,0.00,24637.78,25243.55,0.00
0.00,29.00,7.00,0.00,1.00,1.00,1.00,10366.48,9707.13,10719.43
0.00,30.00,12.00,0.00,0.00,1.00,0.00,22935.18,25243.55,0.00
0.00,31.00,12.00,0.00,0.00,1.00,0.00,14357.51,25243.55,25564.67
0.00,30.00,16.00,0.00,0.00,1.00,0.00,18967.66,25243.55,25564.67
0.00,26.00,13.00,0.00,0.00,1.00,0.00,19778.80,23734.31,25564.67
0.00,43.00,11.00,0.00,0.00,1.00,1.00,22059.38,21465.97,25564.67
0.00,53.00,8.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,44.00,9.00,0.00,0.00,1.00,1.00,10043.20,5365.60,0.00
0.00,19.00,12.00,0.00,0.00,0.00,0.00,2425.57,861.15,2587.50
0.00,17.00,10.00,0.00,0.00,0.00,1.00,1163.80,1840.45,1687.56
0.00,20.00,12.00,0.00,0.00,0.00,0.00,4202.63,7320.63,16680.58
0.00,54.00,6.00,0.00,0.00,1.00,1.00,24518.26,24765.53,0.00
0.00,18.00,12.00,0.00,0.00,0.00,0.00,3781.39,10258.55,16597.82
0.00,44.00,12.00,0.00,0.00,1.00,0.00,17241.55,16470.97,16402.76
0.00,19.00,12.00,0.00,0.00,0.00,0.00,5815.10,8464.65,0.00
0.00,24.00,16.00,0.00,0.00,1.00,0.00,10215.62,24024.34,25564.67
0.00,25.00,12.00,0.00,1.00,1.00,0.00,19198.86,17724.19,15915.12
0.00,37.00,12.00,0.00,0.00,0.00,0.00,1173.60,7114.74,8084.64
0.00,53.00,8.00,0.00,0.00,1.00,1.00,20778.02,7752.10,14529.01
0.00,23.00,14.00,0.00,0.00,0.00,0.00,5241.04,5562.53,10494.81
0.00,37.00,4.00,0.00,1.00,1.00,1.00,6976.95,13167.82,20222.69
0.00,29.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,1798.39
0.00,41.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,26.00,14.00,0.00,0.00,1.00,0.00,14594.58,22251.92,25564.67
0.00,28.00,14.00,0.00,0.00,1.00,0.00,513.33,0.00,1499.89
0.00,23.00,16.00,0.00,0.00,0.00,0.00,1972.98,12883.16,19903.50
0.00,35.00,14.00,0.00,0.00,1.00,0.00,25860.36,22724.56,25564.67
0.00,48.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,19.00,13.00,0.00,0.00,0.00,0.00,4627.79,3519.77,2890.43
0.00,28.00,14.00,0.00,0.00,1.00,0.00,21567.61,24894.44,25564.67
0.00,26.00,12.00,0.00,0.00,1.00,0.00,25429.32,25243.55,25564.67
0.00,16.00,9.00,0.00,1.00,0.00,1.00,480.02,1083.15,9283.08
0.00,27.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,20.00,12.00,0.00,0.00,0.00,0.00,3330.75,6744.15,9281.60
0.00,37.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,53.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,26.00,12.00,0.00,0.00,0.00,0.00,12460.94,13964.52,1671.31
0.00,31.00,18.00,0.00,0.00,1.00,0.00,16591.07,17097.58,20890.62
0.00,31.00,16.00,0.00,0.00,1.00,0.00,25862.32,20640.63,1728.94
0.00,48.00,12.00,0.00,0.00,1.00,0.00,16175.71,17357.18,21336.89
0.00,19.00,8.00,0.00,0.00,1.00,1.00,3405.21,4475.81,17333.73
0.00,47.00,10.00,0.00,0.00,1.00,1.00,17308.16,25243.55,25564.67
0.00,25.00,11.00,0.00,0.00,1.00,1.00,17298.37,15124.65,826.05
0.00,17.00,10.00,0.00,0.00,0.00,1.00,0.00,569.32,10332.26
0.00,27.00,17.00,0.00,0.00,1.00,0.00,14042.07,0.00,25564.67
0.00,26.00,15.00,0.00,0.00,1.00,0.00,11122.76,12944.03,20298.05
0.00,26.00,15.00,0.00,0.00,1.00,0.00,13769.73,17559.48,24988.36
0.00,42.00,14.00,0.00,0.00,1.00,0.00,20664.39,19532.42,13886.20
0.00,21.00,11.00,0.00,0.00,1.00,1.00,8446.40,9610.45,16906.67
0.00,17.00,11.00,0.00,0.00,0.00,1.00,5873.88,5750.52,25564.67
0.00,55.00,12.00,0.00,0.00,1.00,0.00,14404.53,12233.27,14979.71
0.00,18.00,11.00,0.00,0.00,0.00,1.00,2057.23,2642.52,9924.41
0.00,29.00,9.00,0.00,0.00,1.00,1.00,6126.63,8743.94,12835.53
0.00,19.00,12.00,0.00,0.00,1.00,0.00,6830.00,11470.60,13162.11
0.00,25.00,13.00,0.00,1.00,1.00,0.00,14651.40,14440.74,15420.08
0.00,49.00,1.00,0.00,1.00,1.00,1.00,15593.80,13769.37,11168.66
0.00,49.00,12.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,27.00,7.00,0.00,0.00,1.00,1.00,20821.13,15072.73,6878.82
0.00,25.00,12.00,0.00,0.00,1.00,0.00,9633.72,16875.58,20358.64
0.00,36.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,38.00,11.00,0.00,0.00,1.00,1.00,25862.32,23145.29,23825.39
0.00,16.00,11.00,0.00,0.00,0.00,1.00,0.00,1833.29,15259.00
0.00,27.00,14.00,0.00,0.00,1.00,0.00,20928.89,14191.89,18449.42
0.00,31.00,13.00,0.00,0.00,1.00,0.00,22990.04,23424.58,25564.67
0.00,50.00,2.00,0.00,1.00,1.00,1.00,4674.81,9574.65,5689.25
0.00,30.00,11.00,0.00,0.00,1.00,1.00,13875.53,11830.45,23823.91
0.00,27.00,16.00,0.00,0.00,1.00,0.00,25862.32,25243.55,25564.67
0.00,36.00,8.00,0.00,1.00,1.00,1.00,21369.72,25243.55,25564.67
0.00,27.00,12.00,0.00,0.00,1.00,0.00,19085.22,20937.82,21854.10
0.00,23.00,12.00,0.00,0.00,1.00,0.00,14339.87,14378.08,17550.96
0.00,20.00,14.00,0.00,0.00,0.00,0.00,2976.13,7854.15,0.00
0.00,19.00,12.00,0.00,0.00,0.00,0.00,8225.00,1296.19,0.00
0.00,21.00,12.00,0.00,0.00,0.00,0.00,18197.67,11642.47,9124.96
0.00,22.00,12.00,1.00,0.00,1.00,0.00,10517.34,11817.92,12856.22
0.00,37.00,11.00,0.00,0.00,1.00,1.00,22108.37,19364.13,18023.83
0.00,17.00,11.00,0.00,0.00,0.00,1.00,2566.64,134.27,8591.50
0.00,26.00,16.00,0.00,0.00,1.00,0.00,15272.48,15164.03,14783.18
0.00,51.00,12.00,0.00,0.00,1.00,0.00,21193.39,20107.11,24112.06
0.00,22.00,13.00,0.00,0.00,1.00,0.00,9494.61,12782.90,12166.12
0.00,25.00,16.00,0.00,0.00,1.00,0.00,7956.58,14046.87,12627.17
0.00,32.00,12.00,0.00,0.00,1.00,0.00,25862.32,19104.53,22765.86
0.00,26.00,12.00,0.00,0.00,0.00,0.00,18744.31,20169.77,13125.17
0.00,31.00,16.00,0.00,0.00,1.00,0.00,21677.33,25243.55,25564.67
0.00,29.00,16.00,0.00,0.00,1.00,0.00,20384.21,15720.82,25564.67
0.00,32.00,9.00,0.00,0.00,0.00,1.00,21013.14,10820.71,14633.93
0.00,48.00,8.00,0.00,0.00,1.00,1.00,18759.98,24642.00,16605.21
0.00,31.00,12.00,0.00,0.00,1.00,0.00,18152.61,12607.45,0.00
0.00,53.00,14.00,0.00,0.00,1.00,0.00,25862.32,25243.55,23989.41
0.00,46.00,18.00,0.00,0.00,1.00,0.00,25862.32,25243.55,1182.18
0.00,23.00,15.00,0.00,0.00,0.00,0.00,7840.99,11275.45,20102.99
0.00,18.00,10.00,0.00,0.00,0.00,1.00,5544.73,5979.68,16958.39
0.00,39.00,12.00,0.00,0.00,1.00,0.00,25862.32,14748.68,21926.51
0.00,21.00,12.00,0.00,0.00,1.00,0.00,11054.18,4031.81,16713.09
0.00,34.00,8.00,1.00,0.00,1.00,1.00,14931.57,13626.15,20589.16
0.00,41.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,28.00,12.00,0.00,0.00,1.00,0.00,6240.27,6271.50,15641.74
0.00,47.00,11.00,0.00,0.00,1.00,1.00,25862.32,25243.55,25564.67
0.00,20.00,13.00,0.00,0.00,0.00,0.00,3630.52,3863.52,3876.08
0.00,27.00,12.00,0.00,0.00,1.00,0.00,12384.53,14791.65,15856.01
0.00,25.00,16.00,0.00,0.00,1.00,0.00,23168.33,9753.68,23680.57
0.00,29.00,11.00,1.00,0.00,1.00,1.00,8371.95,10732.98,0.00
0.00,32.00,12.00,0.00,0.00,0.00,0.00,6201.08,12940.45,15640.26
0.00,27.00,7.00,0.00,0.00,1.00,1.00,5513.38,6108.58,15089.07
0.00,43.00,12.00,0.00,0.00,1.00,0.00,20448.87,18619.35,16136.77
0.00,17.00,10.00,0.00,0.00,0.00,1.00,246.87,1049.13,13283.28
0.00,22.00,8.00,0.00,0.00,1.00,1.00,15668.26,14592.92,13846.30
0.00,31.00,12.00,0.00,0.00,1.00,0.00,25862.32,25035.87,23101.30
0.00,45.00,10.00,0.00,0.00,1.00,1.00,12145.49,25243.55,6658.64
0.00,25.00,16.00,0.00,0.00,1.00,0.00,16904.55,16415.47,20574.39
0.00,29.00,9.00,0.00,0.00,1.00,1.00,11207.01,2875.26,13388.20
0.00,38.00,9.00,0.00,0.00,1.00,1.00,15229.38,16614.19,13766.50
0.00,52.00,8.00,0.00,0.00,1.00,1.00,11792.83,11019.44,14053.18
0.00,45.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,22.00,12.00,0.00,0.00,0.00,0.00,9508.32,7462.07,0.00
0.00,43.00,12.00,0.00,0.00,1.00,0.00,15045.21,8378.71,14286.66
0.00,46.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
